region,id,network_id,takeup_survey,delay,intensive,understanding,network_missname,address,village,network_address,network_village
2,2227061,2227036,1,0,0,.2,0,136,28,136,28
2,2227054,2227029,0,0,0,.40000001,0,136,28,136,28
2,2227042,2227084,,,,,0,136,28,136,28
2,2227260,2227236,,0,1,1,1,137,28,,28
2,2227250,2227246,1,1,0,.80000001,0,137,28,137,28
2,2227244,2227260,1,1,0,0,0,137,28,137,28
2,2227280,2227277,,,,,0,137,28,137,28
2,2227269,2227037,,,,,0,137,28,136,28
2,2227253,2227297,0,1,1,.2,0,137,28,137,28
2,2227029,2227152,,,,,0,136,28,136,28
2,2227296,2227235,,,,,0,137,28,137,28
2,2227042,2227013,,,,,0,136,28,136,28
2,2227254,2227243,1,1,1,.2,0,137,28,137,28
2,2227279,2227244,1,0,1,.80000001,0,137,28,137,28
2,2227244,2227241,0,0,1,,0,137,28,137,28
2,2227244,2227251,,,,,0,137,28,137,28
2,2227302,2227289,,,,,0,137,28,137,28
2,2227266,2227269,1,0,1,.60000002,0,137,28,137,28
2,2227266,2227262,1,0,1,.80000001,0,137,28,137,28
2,2227061,2227037,,,,,0,136,28,136,28
2,2227114,2227060,,,,,0,136,28,136,28
2,2227279,2227269,1,0,1,.60000002,0,137,28,137,28
2,2227042,2227039,1,0,0,0,0,136,28,136,28
2,2227113,2227074,,,,,0,136,28,136,28
2,2227113,2227053,,,,,0,136,28,136,28
2,2227261,2227251,,,,,0,137,28,137,28
2,2227294,2227234,1,1,0,1,0,137,28,137,28
2,2227054,2227016,,,,,0,136,28,136,28
2,2227269,2227195,,,,,0,137,28,137,28
2,2227262,2227251,,,,,0,137,28,137,28
2,2227296,2227243,1,1,1,.2,0,137,28,137,28
2,2227287,2227262,1,0,1,.80000001,0,137,28,137,28
2,22214193,2227278,1,0,0,.2,0,192,38,137,28
2,2227260,2227296,0,1,1,1,0,137,28,,28
2,2227114,2227077,,,,,0,136,28,136,28
2,2227278,2227287,0,0,0,0,0,137,28,137,28
2,2227252,2227269,1,0,1,.60000002,0,137,28,137,28
2,2227105,2227103,,,,,0,136,28,136,28
2,2227302,2227271,1,1,0,.40000001,0,137,28,137,28
2,2227061,2227022,0,0,1,.80000001,0,136,28,136,28
2,2227105,2227107,,,,,0,136,28,136,28
2,2227022,2227008,,,,,0,136,28,136,28
2,2227269,2227287,0,0,0,0,0,137,28,137,28
2,2227036,2227061,1,0,0,.2,0,136,28,136,28
2,2227260,2227254,1,1,1,.2,0,137,28,,28
2,2227250,2227248,,,,,0,137,28,137,28
2,2227271,2227241,0,0,1,,0,137,28,137,28
2,2227067,2227036,1,0,0,.2,0,136,28,136,28
2,2227296,2227290,,,,,0,137,28,137,28
2,2227262,2227254,1,1,1,.2,0,137,28,137,28
2,2227234,2227254,1,1,1,.2,0,137,28,137,28
2,2227234,2227248,,,,,0,137,28,137,28
2,2227254,2227262,1,0,1,.80000001,0,137,28,137,28
2,2227261,2227262,1,0,1,.80000001,0,137,28,137,28
2,2227265,2227267,,,,,0,137,28,137,28
2,2227297,2227253,1,1,1,1,0,137,28,137,28
2,2227294,2227296,0,1,1,1,0,137,28,137,28
2,2227261,2227245,,,,,0,137,28,137,28
2,2227262,2227260,1,1,0,0,0,137,28,137,28
2,2227114,2227145,,,,,0,136,28,136,28
2,2227036,2227029,0,0,0,.40000001,0,136,28,136,28
2,2227250,2227271,1,1,0,.40000001,0,137,28,137,28
2,2227101,2227015,,,,,0,136,28,136,28
2,2227297,2227261,0,0,0,.2,0,137,28,137,28
2,2227075,2227071,0,0,0,.2,0,136,28,136,28
2,2227044,2227043,,,,,0,136,28,136,28
2,2227261,2227031,,,,,0,137,28,136,28
2,2227042,2227021,,,,,0,136,28,136,28
2,2227041,2227011,,,,,0,136,28,136,28
2,2227039,2227021,,,,,0,136,28,136,28
2,2227075,2227029,0,0,0,.40000001,0,136,28,136,28
2,2227114,2227159,,,,,0,136,28,136,28
2,2227108,2227074,,,,,0,136,28,136,28
2,2227262,2227269,1,0,1,.60000002,0,137,28,137,28
2,2227271,2227238,,,,,0,137,28,137,28
2,2227260,2227234,1,1,0,1,0,137,28,,28
2,2227036,2227067,0,0,1,.2,0,136,28,136,28
2,2227075,2227077,,,,,0,136,28,136,28
2,2227278,2227290,,,,,0,137,28,137,28
2,2227271,2227282,,,,,0,137,28,137,28
2,2227113,2227021,,,,,0,136,28,136,28
2,2227039,2227061,1,0,0,.2,0,136,28,136,28
2,2227266,2227273,,,,,0,137,28,137,28
2,2227044,2227068,,,,,0,136,28,136,28
2,2227252,2227275,,,,,0,137,28,137,28
2,2227271,2227249,,,,,0,137,28,137,28
2,2227260,2227247,,0,1,.60000002,1,137,28,,28
2,2227071,2227075,0,0,0,.2,0,136,28,136,28
2,2227018,2227016,,,,,0,136,28,136,28
2,2227243,2227241,0,0,1,,1,137,28,137,28
2,2227054,2227031,,,,,0,136,28,136,28
2,2227279,2227287,0,0,0,0,0,137,28,137,28
2,2227266,2227255,,,,,0,137,28,137,28
2,2227244,2227246,1,1,0,.80000001,0,137,28,137,28
2,2227265,2227269,1,0,1,.60000002,0,137,28,137,28
2,2227071,2227039,1,0,0,0,0,136,28,136,28
2,2227101,2227040,,,,,0,136,28,136,28
2,2227041,2227009,,,,,0,136,28,136,28
2,2227254,2227263,,,,,0,137,28,137,28
2,2227105,2227108,1,0,1,.80000001,0,136,28,136,28
2,2224056,2224060,1,1,1,.80000001,0,138,29,138,29
2,2224094,2224097,1,1,0,.2,0,139,29,139,29
2,2224060,2224007,,,,,0,138,29,138,29
2,2224151,2224198,,,,,0,140,29,141,29
2,2224003,2224014,1,1,0,.60000002,0,138,29,138,29
2,2224243,2224222,1,1,1,.40000001,0,142,29,142,29
2,2224209,2224230,1,1,0,.2,0,142,29,142,29
2,2224036,2224054,,,,,0,138,29,138,29
2,2224003,2224011,1,0,1,.60000002,0,138,29,138,29
2,2224093,2224079,0,1,1,.2,0,139,29,139,29
2,2224025,2224056,1,0,1,.60000002,0,138,29,138,29
2,2224120,2224112,0,0,1,0,0,140,29,140,29
2,2224115,2224121,1,1,1,.60000002,0,140,29,140,29
2,2224250,2224209,1,0,1,.60000002,0,142,29,142,29
2,2224003,2224020,1,0,1,.80000001,0,138,29,138,29
2,2224016,2224031,,,,,0,138,29,138,29
2,2224079,2224094,1,1,1,.2,0,139,29,139,29
2,2224205,2224222,1,1,1,.40000001,0,142,29,142,29
2,2224004,2224060,1,1,1,.80000001,0,138,29,138,29
2,2224036,2224006,1,0,0,.60000002,0,138,29,138,29
2,2224126,2224122,,,,,1,140,29,140,29
2,2224112,2224014,1,1,0,.60000002,0,140,29,138,29
2,2224016,2224006,1,0,0,.60000002,0,138,29,138,29
2,2224020,2224036,0,0,0,.40000001,0,138,29,138,29
2,2224237,2224228,0,1,1,.2,0,142,29,142,29
2,2224076,2224093,0,0,0,.2,0,139,29,139,29
2,2224151,2224111,0,1,1,.40000001,0,140,29,140,29
2,2224020,2224054,,,,,0,138,29,138,29
2,2224146,2224128,1,0,1,.40000001,0,140,29,140,29
2,2224209,2224228,0,1,1,.2,0,142,29,142,29
2,2224100,2224094,1,1,1,.2,0,139,29,139,29
2,2224010,2224032,,,,,0,138,29,138,29
2,2224014,2224064,1,1,0,.40000001,0,138,29,138,29
2,2224025,2224044,1,1,1,.40000001,0,138,29,138,29
2,2224240,2224223,0,0,0,.2,0,142,29,142,29
2,2224250,2224222,1,1,1,.40000001,0,142,29,142,29
2,2224022,2224044,1,1,1,.40000001,0,138,29,138,29
2,2224211,2224225,1,1,0,0,0,142,29,142,29
2,2224110,2224139,1,1,0,1,0,140,29,140,29
2,2224052,2224036,0,0,0,.40000001,0,138,29,138,29
2,2224128,2224112,0,0,1,0,0,140,29,140,29
2,2224097,2224094,1,1,1,.2,0,139,29,139,29
2,2224056,2224047,0,0,0,0,0,138,29,138,29
2,2224027,2224004,0,1,0,.2,0,138,29,138,29
2,2224247,2224249,,,,,0,142,29,142,29
2,2224096,2224211,1,0,0,.2,0,139,29,142,29
2,2224120,2224115,1,0,0,.2,0,140,29,140,29
2,2224064,2224191,,,,,0,138,29,138,29
2,2224120,2224130,1,0,0,.80000001,0,140,29,140,29
2,2224218,2224213,,,,,0,142,29,142,29
2,2224112,2224017,1,0,0,.2,0,140,29,138,29
2,2224139,2224128,1,0,1,.40000001,0,140,29,140,29
2,2224014,2224052,0,1,1,.2,0,138,29,138,29
2,2224125,2224131,0,1,1,.40000001,0,140,29,140,29
2,2224023,2224004,0,1,0,.2,0,138,29,138,29
2,2224016,2224014,1,1,0,.60000002,0,138,29,138,29
2,2224017,2224006,1,0,0,.60000002,0,138,29,138,29
2,2224011,2224214,,,,,0,138,29,142,29
2,2224076,2224097,1,1,0,.2,0,139,29,139,29
2,2224216,2224225,1,1,0,0,0,142,29,142,29
2,2224237,2224218,0,1,1,0,0,142,29,142,29
2,2224060,2224004,0,1,0,.2,0,138,29,138,29
2,2228265,2224017,1,0,0,.2,0,176,34,138,29
2,2224112,2224006,1,0,0,.60000002,0,140,29,138,29
2,2224014,2224040,,,,,0,138,29,138,29
2,2224058,2224003,0,1,1,.60000002,0,138,29,138,29
2,2224043,2224049,,,,,0,138,29,138,29
2,2224139,2224121,1,1,1,.60000002,0,140,29,140,29
2,2224125,2224110,1,0,0,.60000002,0,140,29,140,29
2,2224223,2224222,1,1,1,.40000001,0,142,29,142,29
2,2224126,2224139,1,1,0,1,0,140,29,140,29
2,2224100,2224076,0,1,1,.2,0,139,29,139,29
2,2224021,2224179,,,,,0,138,29,138,29
2,2224097,2224095,,,,,0,139,29,139,29
2,2224128,2224139,1,1,0,1,0,140,29,140,29
2,2224110,2224128,1,0,1,.40000001,0,140,29,140,29
2,2224238,2224222,1,1,1,.40000001,0,142,29,142,29
2,2224092,2224087,,,,,0,139,29,139,29
2,2224220,2224225,1,1,0,0,0,142,29,142,29
2,2224093,2224088,,,,,0,139,29,139,29
2,2224097,2224092,1,0,1,0,0,139,29,139,29
2,2224027,2224064,1,1,0,.40000001,0,138,29,138,29
2,2224097,2224082,,,,,0,139,29,139,29
2,2224230,2224238,1,0,1,.2,0,142,29,142,29
2,2224254,2224079,0,1,1,.2,0,139,29,139,29
2,2224115,2224123,,,,,0,140,29,140,29
2,2224020,2224030,1,1,1,.40000001,0,138,29,138,29
2,2224010,2224040,,,,,0,138,29,138,29
2,2224218,2224228,0,1,1,.2,0,142,29,142,29
2,2224131,2224125,1,1,1,0,0,140,29,140,29
2,2224125,2224121,1,1,1,.60000002,0,140,29,140,29
2,2224027,2224032,,,,,0,138,29,138,29
2,2224100,2224095,,,,,0,139,29,139,29
2,2224135,2224125,1,1,1,0,0,140,29,140,29
2,2224126,2224113,,,,,1,140,29,140,29
2,2224111,2224121,1,1,1,.60000002,0,140,29,140,29
2,2224139,2224111,0,1,1,.40000001,0,140,29,140,29
2,2224003,2224012,,,,,0,138,29,138,29
2,2224228,2224238,1,0,1,.2,0,142,29,142,29
2,2224226,2224223,0,0,0,.2,0,142,29,142,29
2,2224226,2224227,1,1,0,.2,0,142,29,142,29
2,2224044,2224010,1,1,1,.60000002,0,138,29,138,29
2,2224027,2224052,0,1,1,.2,0,138,29,138,29
2,2224100,2224079,0,1,1,.2,0,139,29,139,29
2,2224006,2224036,0,0,0,.40000001,0,138,29,138,29
2,2224121,2224130,1,0,0,.80000001,0,140,29,140,29
2,2224076,2224090,1,0,1,.80000001,0,139,29,139,29
2,2224004,2224054,,,,,0,138,29,138,29
2,2224096,2224253,1,0,0,.2,0,139,29,142,29
2,2224043,2224040,,,,,0,138,29,138,29
2,2224216,2224216,0,1,0,1,0,142,29,142,29
2,2224006,2224047,0,0,0,0,0,138,29,138,29
2,2224240,2224211,1,0,0,.2,0,142,29,142,29
2,2224053,2224017,1,0,0,.2,0,138,29,138,29
2,2224092,2224088,,,,,0,139,29,139,29
2,2224239,2224211,1,0,0,.2,0,142,29,142,29
2,2224004,2224003,0,1,1,.60000002,0,138,29,138,29
2,2224023,2224003,0,1,1,.60000002,0,138,29,138,29
2,2224022,2224041,,,,,0,138,29,138,29
2,2224030,2224110,1,0,0,.60000002,0,138,29,140,29
2,2224151,2224136,,,,,0,140,29,140,29
2,2224130,2224135,1,0,0,.2,0,140,29,140,29
2,2224222,2224206,0,0,1,0,0,142,29,142,29
2,2224125,2224135,1,0,0,.2,0,140,29,140,29
2,2224076,2224079,0,1,1,.2,0,139,29,139,29
2,2224060,2224010,1,1,1,.60000002,0,138,29,138,29
2,2224018,2224006,1,0,0,.60000002,0,138,29,138,29
2,2224018,2224043,0,1,0,.2,0,138,29,138,29
2,2224121,2224126,0,1,1,.60000002,0,140,29,140,29
2,2224060,2224006,1,0,0,.60000002,0,138,29,138,29
2,2224064,2224185,,,,,0,138,29,138,29
2,2224250,2224207,,,,,0,142,29,142,29
2,2224220,2224230,1,1,0,.2,0,142,29,142,29
2,2224036,2224043,0,1,0,.2,0,138,29,138,29
2,2224056,2224036,0,0,0,.40000001,0,138,29,138,29
2,2224146,2224130,1,0,0,.80000001,0,140,29,140,29
2,2224210,2224211,1,0,0,.2,0,142,29,142,29
2,2224210,2224206,0,0,1,0,0,142,29,142,29
2,2224052,2224040,,,,,0,138,29,138,29
2,2224010,2224056,1,0,1,.60000002,0,138,29,138,29
2,2224223,2224206,0,0,1,0,0,142,29,142,29
2,2224220,2224214,,,,,0,142,29,142,29
2,2224022,2224030,1,1,1,.40000001,0,138,29,138,29
2,2224010,2224025,1,1,0,.40000001,0,138,29,138,29
2,2224120,2224125,1,1,1,0,0,140,29,140,29
2,2224096,2224254,1,0,0,0,0,139,29,139,29
2,2224096,2224239,1,0,0,.2,0,139,29,142,29
2,2224237,2224216,0,1,0,1,0,142,29,142,29
2,2224110,2224112,0,0,1,0,0,140,29,140,29
2,2224206,2224214,,,,,0,142,29,142,29
2,2224023,2224017,1,0,0,.2,0,138,29,138,29
2,2224025,2224014,1,1,0,.60000002,0,138,29,138,29
2,2224146,2224131,0,1,1,.40000001,0,140,29,140,29
2,2224011,2224242,,,,,0,138,29,142,29
2,2224230,2224216,0,1,0,1,0,142,29,142,29
2,2224239,2224214,,,,,0,142,29,142,29
2,2224079,2224082,,,,,0,139,29,139,29
2,2224225,2224214,,,,,0,142,29,142,29
2,2224223,2224212,,,,,0,142,29,142,29
2,2224093,2224091,,,,,0,139,29,139,29
2,2224225,2224222,1,1,1,.40000001,0,142,29,142,29
2,2224211,2224203,,,,,0,142,29,142,29
2,2224110,2224126,0,1,1,.60000002,0,140,29,140,29
2,2224011,2224230,1,1,0,.2,0,138,29,142,29
2,2224004,2224005,1,0,1,.80000001,0,138,29,138,29
2,2224227,2224220,0,1,1,1,0,142,29,142,29
2,2224053,2224032,,,,,0,138,29,138,29
2,2224141,2224139,1,1,0,1,0,140,29,140,29
2,2224151,2224131,0,1,1,.40000001,0,140,29,140,29
2,2224052,2224028,,,,,0,138,29,138,29
2,2224206,2224225,1,1,0,0,0,142,29,142,29
2,2224205,2224226,0,1,0,.60000002,0,142,29,142,29
2,2224240,2224239,1,0,0,.2,0,142,29,142,29
2,2224044,2224032,,,,,0,138,29,138,29
2,2224220,2224228,0,1,1,.2,0,142,29,142,29
2,2224253,2224214,,,,,0,142,29,142,29
2,2224135,2224121,1,1,1,.60000002,0,140,29,140,29
2,2224238,2224252,,,,,0,142,29,142,29
2,2224141,2224111,0,1,1,.40000001,0,140,29,140,29
2,2224023,2224036,0,0,0,.40000001,0,138,29,138,29
2,2224216,2224240,0,0,0,.60000002,0,142,29,142,29
2,2224131,2224110,1,0,0,.60000002,0,140,29,140,29
2,2224011,2224209,1,0,1,.60000002,0,138,29,142,29
2,2224210,2224213,,,,,0,142,29,142,29
2,2224237,2224239,1,0,0,.2,0,142,29,142,29
2,2224223,2224250,0,1,0,1,0,142,29,142,29
2,2224021,2224167,,,,,0,138,29,138,29
2,2224239,2224230,1,1,0,.2,0,142,29,142,29
2,2224227,2224209,1,0,1,.60000002,0,142,29,142,29
2,2224243,2224228,0,1,1,.2,0,142,29,142,29
2,2224064,2224189,,,,,0,138,29,138,29
2,2224238,2224232,,,,,0,142,29,142,29
2,2224211,2224228,0,1,1,.2,0,142,29,142,29
2,2224005,2224027,1,0,0,.40000001,0,138,29,138,29
2,2224228,2224227,1,1,0,.2,0,142,29,142,29
2,2224226,2224202,,,,,0,142,29,142,29
2,2224025,2224020,1,0,1,.80000001,0,138,29,138,29
2,2224211,2224239,1,0,0,.2,0,142,29,142,29
2,2224092,2224083,,,,,0,139,29,139,29
2,2224139,2224126,0,1,1,.60000002,0,140,29,140,29
2,2224243,2224227,1,1,0,.2,0,142,29,142,29
2,2224210,2224207,,,,,0,142,29,142,29
2,2224253,2224230,1,1,0,.2,0,142,29,142,29
2,2224057,2224047,0,0,0,0,0,138,29,138,29
2,2224238,2224244,,,,,0,142,29,142,29
2,2224240,2224203,,,,,0,142,29,142,29
2,2224094,2224092,1,0,1,0,0,139,29,139,29
2,2224216,2224227,1,1,0,.2,0,142,29,142,29
2,2224230,2224214,,,,,0,142,29,142,29
2,2224226,2224222,1,1,1,.40000001,0,142,29,142,29
2,2224005,2224026,,,,,0,138,29,138,29
2,2224210,2224216,0,1,0,1,0,142,29,142,29
2,2224036,2224018,0,0,0,.40000001,0,138,29,138,29
2,2224126,2224120,1,1,0,0,0,140,29,140,29
2,2224030,2224006,1,0,0,.60000002,0,138,29,138,29
2,2224004,2224043,0,1,0,.2,0,138,29,138,29
2,2224227,2224242,,,,,0,142,29,142,29
2,2224220,2224223,0,0,0,.2,0,142,29,142,29
2,2224218,2224227,1,1,0,.2,0,142,29,142,29
2,2224238,2224214,,,,,0,142,29,142,29
2,2224128,2224124,,,,,0,140,29,140,29
2,2224206,2224250,0,1,0,1,0,142,29,142,29
2,2224030,2224017,1,0,0,.2,0,138,29,138,29
2,2224044,2224040,,,,,0,138,29,138,29
2,2224030,2224115,1,0,0,.2,0,138,29,140,29
2,2224141,2224120,1,1,0,0,0,140,29,140,29
2,2224211,2224214,,,,,0,142,29,142,29
2,2224053,2224003,0,1,1,.60000002,0,138,29,138,29
2,2224250,2224215,,,,,0,142,29,142,29
2,2224121,2224139,1,1,0,1,0,140,29,140,29
2,2224017,2224049,,,,,0,138,29,138,29
2,2224053,2224060,1,1,1,.80000001,0,138,29,138,29
2,2224141,2224130,1,0,0,.80000001,0,140,29,140,29
2,2224228,2224206,0,0,1,0,0,142,29,142,29
2,2224205,2224221,,,,,0,142,29,142,29
2,2224237,2224219,,,,,0,142,29,142,29
2,2224225,2224216,0,1,0,1,0,142,29,142,29
2,2224058,2224057,0,0,0,0,0,138,29,138,29
2,2224131,2224135,1,0,0,.2,0,140,29,140,29
2,2224226,2224206,0,0,1,0,0,142,29,142,29
2,2224253,2224209,1,0,1,.60000002,0,142,29,142,29
2,2224209,2224239,1,0,0,.2,0,142,29,142,29
2,2224021,2224176,,,,,0,138,29,138,29
2,2224125,2224151,1,1,0,.2,0,140,29,140,29
2,2224250,2224212,,,,,0,142,29,142,29
2,2224115,2224126,0,1,1,.60000002,0,140,29,140,29
2,2224228,2224218,0,1,1,0,0,142,29,142,29
2,2224128,2224120,1,1,0,0,0,140,29,140,29
2,2224047,2224043,0,1,0,.2,0,138,29,138,29
2,2224017,2224057,0,0,0,0,0,138,29,138,29
2,2224043,2224018,0,0,0,.40000001,0,138,29,138,29
2,2224090,2224079,0,1,1,.2,0,139,29,139,29
2,2224090,2224100,0,1,0,.2,0,139,29,139,29
2,2224222,2224238,1,0,1,.2,0,142,29,142,29
2,2224111,2224136,,,,,0,140,29,140,29
2,2224005,2224006,1,0,0,.60000002,0,138,29,138,29
2,2224146,2224139,1,1,0,1,0,140,29,140,29
2,2224239,2224238,1,0,1,.2,0,142,29,142,29
2,2224247,2224238,1,0,1,.2,0,142,29,142,29
2,2224243,2224236,,,,,0,142,29,142,29
2,2224131,2224128,1,0,1,.40000001,0,140,29,140,29
2,2224016,2224020,1,0,1,.80000001,0,138,29,138,29
2,2224017,2224018,0,0,0,.40000001,0,138,29,138,29
2,2224222,2224216,0,1,0,1,0,142,29,142,29
2,2224005,2224010,1,1,1,.60000002,0,138,29,138,29
2,2224043,2224052,0,1,1,.2,0,138,29,138,29
2,2224090,2224089,,,,,0,139,29,139,29
2,2224057,2224017,1,0,0,.2,0,138,29,138,29
2,2224020,2224056,1,0,1,.60000002,0,138,29,138,29
2,2224090,2224146,1,0,1,.60000002,0,139,29,140,29
2,2224111,2224126,0,1,1,.60000002,0,140,29,140,29
2,2224052,2224035,,,,,0,138,29,138,29
2,2224058,2224052,0,1,1,.2,0,138,29,138,29
2,2224135,2224128,1,0,1,.40000001,0,140,29,140,29
2,2224052,2224043,0,1,0,.2,0,138,29,138,29
2,2224003,2224013,,,,,0,138,29,138,29
2,2224047,2224013,,,,,0,138,29,138,29
2,2224115,2224138,,,,,0,140,29,140,29
2,2224247,2224216,0,1,0,1,0,142,29,142,29
2,2224205,2224236,,,,,0,142,29,142,29
2,2224223,2224216,0,1,0,1,0,142,29,142,29
2,2224135,2224136,,,,,0,140,29,140,29
2,2224079,2224097,1,1,0,.2,0,139,29,139,29
2,2224130,2224125,1,1,1,0,0,140,29,140,29
2,2224131,2224111,0,1,1,.40000001,0,140,29,140,29
2,2224100,2224093,0,0,0,.2,0,139,29,139,29
2,2224036,2224052,0,1,1,.2,0,138,29,138,29
2,2224225,2224211,1,0,0,.2,0,142,29,142,29
2,2224146,2224135,1,0,0,.2,0,140,29,140,29
2,2224014,2224021,1,1,0,.40000001,0,138,29,138,29
2,2224120,2224128,1,0,1,.40000001,0,140,29,140,29
2,2224021,2224172,,,,,0,138,29,138,29
2,2224240,2224253,1,0,0,.2,0,142,29,142,29
2,2224222,2224250,0,1,0,1,0,142,29,142,29
2,2224094,2224079,0,1,1,.2,0,139,29,139,29
2,2224121,2224111,0,1,1,.40000001,0,140,29,140,29
2,2224206,2224203,,,,,0,142,29,142,29
2,2224079,2224093,0,0,0,.2,0,139,29,139,29
2,2224010,2224044,1,1,1,.40000001,0,138,29,138,29
2,2224006,2224027,1,0,0,.40000001,0,138,29,138,29
2,2224222,2224218,0,1,1,0,0,142,29,142,29
2,2224090,2224093,0,0,0,.2,0,139,29,139,29
2,2224135,2224112,0,0,1,0,0,140,29,140,29
2,2224253,2224225,1,1,0,0,0,142,29,142,29
2,2224064,2224186,,,,,0,138,29,138,29
2,2224022,2224058,1,0,1,0,0,138,29,138,29
2,2224097,2224079,0,1,1,.2,0,139,29,139,29
2,2224018,2224057,0,0,0,0,0,138,29,138,29
2,2224079,2224076,0,1,1,.2,0,139,29,139,29
2,2224094,2224082,,,,,0,139,29,139,29
2,2224225,2224212,,,,,0,142,29,142,29
2,2224022,2224060,1,1,1,.80000001,0,138,29,138,29
2,2224209,2224206,0,0,1,0,0,142,29,142,29
2,2224096,2224253,1,0,0,.2,0,139,29,142,29
2,2224216,2224250,0,1,0,1,0,142,29,142,29
2,2224043,2224004,0,1,0,.2,0,138,29,138,29
2,2224044,2224009,,,,,0,138,29,138,29
2,2224064,2224194,,,,,0,138,29,138,29
2,2224057,2224018,0,0,0,.40000001,0,138,29,138,29
2,2224230,2224225,1,1,0,0,0,142,29,142,29
2,2224126,2224131,0,1,1,.40000001,0,140,29,140,29
2,2224111,2224151,1,1,0,.2,0,140,29,140,29
2,2224056,2224030,1,1,1,.40000001,0,138,29,138,29
2,2224218,2224214,,,,,0,142,29,142,29
2,2224076,2224094,1,1,1,.2,0,139,29,139,29
2,2224005,2224011,1,0,1,.60000002,0,138,29,138,29
2,2224018,2224040,,,,,0,138,29,138,29
2,2224151,2224126,0,1,1,.60000002,0,140,29,140,29
2,2224017,2224047,0,0,0,0,0,138,29,138,29
2,2224092,2224081,,,,,0,139,29,139,29
2,2224006,2224017,1,0,0,.2,0,138,29,138,29
2,2224025,2224040,,,,,0,138,29,138,29
2,2224227,2224228,0,1,1,.2,0,142,29,142,29
2,2224023,2224032,,,,,0,138,29,138,29
2,2224247,2224214,,,,,0,142,29,142,29
2,2224057,2224036,0,0,0,.40000001,0,138,29,138,29
2,2224092,2224089,,,,,0,139,29,139,29
2,2224047,2224017,1,0,0,.2,0,138,29,138,29
2,2224218,2224222,1,1,1,.40000001,0,142,29,142,29
2,2224058,2224014,1,1,0,.60000002,0,138,29,138,29
2,2224206,2224230,1,1,0,.2,0,142,29,142,29
2,2224247,2224205,0,1,0,.40000001,0,142,29,142,29
2,2228265,2224006,1,0,0,.60000002,0,176,34,138,29
2,2224112,2224003,0,1,1,.60000002,0,140,29,138,29
2,2224030,2224027,1,0,0,.40000001,0,138,29,138,29
2,2228265,2224027,1,0,0,.40000001,0,176,34,138,29
2,2224011,2224243,0,0,1,.80000001,0,138,29,142,29
2,2224047,2224056,1,0,1,.60000002,0,138,29,138,29
2,2224130,2224111,0,1,1,.40000001,0,140,29,140,29
2,2224006,2224018,0,0,0,.40000001,0,138,29,138,29
2,2224253,2224206,0,0,1,0,0,142,29,142,29
2,2224230,2224244,,,,,0,142,29,142,29
2,2224209,2224238,1,0,1,.2,0,142,29,142,29
2,2224057,2224006,1,0,0,.60000002,0,138,29,138,29
2,2224018,2224017,1,0,0,.2,0,138,29,138,29
2,2224047,2224027,1,0,0,.40000001,0,138,29,138,29
2,2224056,2224054,,,,,0,138,29,138,29
2,2224128,2224146,1,0,1,.60000002,0,140,29,140,29
2,2224014,2224010,1,1,1,.60000002,0,138,29,138,29
2,2224053,2224043,0,1,0,.2,0,138,29,138,29
2,2224121,2224136,,,,,0,140,29,140,29
2,2224227,2224244,,,,,0,142,29,142,29
2,2224111,2224131,0,1,1,.40000001,0,140,29,140,29
2,2224130,2224139,1,1,0,1,0,140,29,140,29
2,2224027,2224003,0,1,1,.60000002,0,138,29,138,29
2,2224094,2224095,,,,,0,139,29,139,29
2,2224115,2224125,1,1,1,0,0,140,29,140,29
2,2224110,2224121,1,1,1,.60000002,0,140,29,140,29
2,2224228,2224239,1,0,0,.2,0,142,29,142,29
2,2224020,2224005,1,0,1,.80000001,0,138,29,138,29
2,2224243,2224238,1,0,1,.2,0,142,29,142,29
2,2224060,2224003,0,1,1,.60000002,0,138,29,138,29
2,2224205,2224237,0,1,1,.40000001,0,142,29,142,29
2,2224139,2224136,,,,,0,140,29,140,29
2,2224130,2224136,,,,,0,140,29,140,29
2,2224239,2224210,0,0,1,0,0,142,29,142,29
2,2224093,2224092,1,0,1,0,0,139,29,139,29
2,2224016,2224017,1,0,0,.2,0,138,29,138,29
2,2224112,2224056,1,0,1,.60000002,0,140,29,138,29
2,2224021,2224164,,,,,0,138,29,138,29
2,2224093,2224082,,,,,0,139,29,139,29
2,2224141,2224123,,,,,0,140,29,140,29
2,2224044,2224030,1,1,1,.40000001,0,138,29,138,29
1,11112254,11112293,0,0,0,.60000002,0,150,30,150,30
1,11112178,11112151,0,1,0,.60000002,0,148,30,148,30
1,11112160,11112128,,,,,0,148,30,148,30
1,11112163,11112137,1,1,0,.40000001,0,148,30,148,30
1,11112408,11112398,1,1,0,.2,0,152,30,152,30
1,11112125,11112159,0,0,0,0,0,148,30,148,30
1,11112402,11112413,,,,,0,152,30,152,30
1,11112135,11112149,,0,1,1,1,148,30,,30
1,11112249,11112298,0,0,1,,0,150,30,150,30
1,11112142,11112167,0,1,1,.40000001,0,148,30,148,30
1,11112150,11112169,0,1,0,.60000002,0,148,30,148,30
1,11112345,11112303,,,,,0,151,30,151,30
1,11112430,11112472,0,1,1,1,0,145,30,145,30
1,11112122,11112157,0,1,0,.2,0,148,30,148,30
1,11112283,11112251,1,1,0,.2,0,150,30,150,30
1,11112244,11112255,0,0,1,,0,150,30,150,30
1,11112167,11112137,1,1,0,.40000001,0,148,30,148,30
